2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",18-24,2,0,2
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",25-29,13,0,13
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",30-34,13,0,13
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",35-39,26,0,26
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",40-44,30,0,30
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",45-49,43,0,43
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",50-54,43,0,43
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",55-59,55,0,55
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",60-64,37,0,37
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",65-69,15,0,15
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",70-74,12,0,12
2021-01-04,Comirnaty,CZ031,"Jihočeský kraj",75-79,1,0,1
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",18-24,12,0,12
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",25-29,30,0,30
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",30-34,23,0,23
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",35-39,33,0,33
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",40-44,47,0,47
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",45-49,58,0,58
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",50-54,56,0,56
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",55-59,61,0,61
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",60-64,40,0,40
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",65-69,20,0,20
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",70-74,8,0,8
2021-01-05,Comirnaty,CZ031,"Jihočeský kraj",75-79,2,0,2
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",18-24,14,0,14
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",25-29,45,0,45
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",30-34,43,0,43
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",35-39,59,0,59
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",40-44,102,0,102
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",45-49,88,0,88
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",50-54,92,0,92
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",55-59,75,0,75
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",60-64,74,0,74
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",65-69,36,0,36
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",70-74,20,0,20
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",75-79,3,0,3
2021-01-06,Comirnaty,CZ031,"Jihočeský kraj",80+,7,0,7
2021-01-07,Comirnaty,CZ031,"Jihočeský kraj",0-17,2,0,2
2021-01-07,Comirnaty,CZ031,"Jihočeský kraj",18-24,30,0,30
