7 0
14 0
21 0
28 0
35 0
42 0
49 0
56 0
63 0
70 0.00273287
77 0.0363417
84 0.226793
91 0.707348
98 0.943982
105 0.823399
112 0.544395
119 0.453515
126 0.20878
133 0.194581
140 0.164994
147 0.2387
154 0.222549
161 0.110386
168 0.232766
175 0.167902
182 0.278873
189 0.863946
196 0.38614
203 0.314701
210 0.438976
217 0.528778
224 0.465749
231 0.5649
238 0.700601
245 0.767323
252 1.16338
259 2.07668
266 3.57478
273 5.14667
280 6.46214
287 12.1421
294 23.3865
301 38.2228
308 49.9251
315 49.3629
322 36.2495
329 20.4506
336 18.2217
343 13.4247
350 15.796
357 20.1533
364 29.9217
371 31.0954
378 40.0926
385 38.5237
392 28.373
399 26.2062
406 25.961
413 31.1527
420 53.3911
427 66.6368
434 77.3316
441 74.0389
448 69.4154
455 53.092
462 40.5304
469 26.1843
476 23.3911
483 7.06457
