7 0
14 0
21 0
28 0
35 0
42 0
49 0
56 0
63 0
70 0.00273287
77 0.0363417
84 0.226793
91 0.707348
98 0.945191
105 0.823399
112 0.544395
119 0.453515
126 0.20878
133 0.194581
140 0.164994
147 0.2387
154 0.222549
161 0.110386
168 0.232766
175 0.167902
182 0.278873
189 0.863946
196 0.38614
203 0.314701
210 0.438976
217 0.528778
224 0.465749
231 0.5649
238 0.700601
245 0.767323
252 1.15946
259 2.07668
266 3.57478
273 5.14667
280 6.46214
287 12.1473
294 23.3903
301 38.2241
308 49.9042
315 49.3664
322 36.2517
329 20.4506
336 18.2217
343 13.4247
350 15.8059
357 20.1591
364 29.9252
371 31.1016
378 40.0877
385 38.5228
392 28.3837
399 26.2176
406 25.9641
413 27.4988
420 31.4098
427 39.2067
434 45.4916
441 43.5344
448 40.835
455 31.2282
462 23.8477
469 15.4102
476 13.7574
483 9.46481
490 7.94892
497 6.54809
504 0.7196
