7 0
14 0
21 0
28 0
35 0
42 0
49 0
56 0
63 0
70 0
77 0.00472372
84 0.0255397
91 0.072518
98 0.0950552
105 0.0858232
112 0.0407892
119 0.0320366
126 0.0148218
133 0.0206412
140 0.018637
147 0.0269905
154 0.0204912
161 0.0174748
168 0.0202519
175 0.0213707
182 0.0344335
189 0.0783737
196 0.0374623
203 0.0371037
210 0.0492349
217 0.0708537
224 0.0789855
231 0.085929
238 0.109589
245 0.127291
252 0.187477
259 0.319984
266 0.535876
273 0.671159
280 0.775307
287 1.3762
294 2.49031
301 4.10754
308 5.01772
315 4.21931
322 2.89435
329 1.72311
336 1.61605
343 1.318
350 1.62335
357 2.11605
364 3.40493
371 3.29134
378 4.37901
385 3.80893
392 2.67835
399 2.58691
406 2.73949
413 2.96052
420 3.38508
427 4.40708
434 5.04079
441 4.57878
448 4.02128
455 3.0437
462 2.35921
469 1.47936
476 1.35608
483 1.03991
490 0.876054
497 0.670848
504 0.494719
